% xData0 , data0, errData0, xTheory0 , theory0
 , , , 10.626, 0.493849479
 , , , 10.648, 0.493849479
 , , , 10.67, 0.493849479
 , , , 10.692, 0.493849479
 , , , 10.714, 0.493849479
 , , , 10.736, 0.493849479
 , , , 10.758, 0.493849479
 , , , 10.78, 0.493849479
 , , , 10.802, 0.493849479
 , , , 10.824, 0.493849479
 , , , 10.846, 0.493849479
 , , , 10.868, 0.493849479
 , , , 10.89, 0.493849479
 , , , 10.912, 0.481589163
 , , , 10.934, 0.481589163
 , , , 10.956, 0.481589163
 , , , 10.978, 0.481589163
 , , , 11, 0.481589163
 , , , 11.022, 0.481589163
 , , , 11.044, 0.481589163
 , , , 11.066, 0.481589163
 , , , 11.088, 0.481589163
 , , , 11.11, 0.481589163
 , , , 11.132, 0.481589163
 , , , 11.154, 0.481589163
 , , , 11.176, 0.481589163
 , , , 11.198, 0.481589163
 , , , 11.22, 0.481589163
 , , , 11.242, 0.481589163
 , , , 11.264, 0.481589163
 , , , 11.286, 0.481589163
 , , , 11.308, 0.481589163
 , , , 11.33, 0.481589163
 , , , 11.352, 0.481589163
 , , , 11.374, 0.481589163
 , , , 11.396, 0.481589163
 , , , 11.418, 0.481589163
 , , , 11.44, 0.481589163
 , , , 11.462, 0.481589163
 , , , 11.484, 0.481589163
 , , , 11.506, 0.481589163
 , , , 11.528, 0.481589163
 , , , 11.55, 0.481589163
 , , , 11.572, 0.481589163
 , , , 11.594, 0.481589163
 , , , 11.616, 0.481589163
 , , , 11.638, 0.481589163
 , , , 11.66, 0.481589163
 , , , 11.682, 0.481589163
 , , , 11.704, 0.481589163
 , , , 11.726, 0.481589163
 , , , 11.748, 0.481589163
 , , , 11.77, 0.481589163
 , , , 11.792, 0.481589163
 , , , 11.814, 0.481589163
 , , , 11.836, 0.481589163
 , , , 11.858, 0.481589163
 , , , 11.88, 0.481589163
 , , , 11.902, 0.441585417
 , , , 11.924, 0.441585417
 , , , 11.946, 0.441585417
 , , , 11.968, 0.441585417
 , , , 11.99, 0.441585417
 , , , 12.012, 0.441585417
 , , , 12.034, 0.441585417
 , , , 12.056, 0.441585417
 , , , 12.078, 0.441585417
 , , , 12.1, 0.441585417
 , , , 12.122, 0.441585417
 , , , 12.144, 0.441585417
 , , , 12.166, 0.441585417
 , , , 12.188, 0.441585417
 , , , 12.21, 0.441585417
 , , , 12.232, 0.441585417
 , , , 12.254, 0.441585417
 , , , 12.276, 0.441585417
 , , , 12.298, 0.441585417
 , , , 12.32, 0.441585417
 , , , 12.342, 0.441585417
 , , , 12.364, 0.441585417
 , , , 12.386, 0.441585417
 , , , 12.408, 0.441585417
 , , , 12.43, 0.441585417
 , , , 12.452, 0.441585417
 , , , 12.474, 0.441585417
 , , , 12.496, 0.441585417
 , , , 12.518, 0.441585417
 , , , 12.54, 0.441585417
 , , , 12.562, 0.441585417
 , , , 12.584, 0.441585417
 , , , 12.606, 0.441585417
 , , , 12.628, 0.441585417
 , , , 12.65, 0.441585417
 , , , 12.672, 0.441585417
 , , , 12.694, 0.441585417
 , , , 12.716, 0.441585417
 , , , 12.738, 0.441585417
 , , , 12.76, 0.441585417
 , , , 12.782, 0.441585417
 , , , 12.804, 0.441585417
 , , , 12.826, 0.441585417
 , , , 12.848, 0.441585417
 , , , 12.87, 0.441585417
